dataset_file_name,start_year,end_year,n_years_observed,study_duration,scale,organism_count_type,SITE_ID,variability_type,metric_type,metric,metric_value
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA246,agg,CV_biomass,CV,0.0918197521859528
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA247,agg,CV_biomass,CV,0.23233645630464408
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA248,agg,CV_biomass,CV,0.2969792245024493
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA249,agg,CV_biomass,CV,0.3133586711657921
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA250,agg,CV_biomass,CV,0.1
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA252,agg,CV_biomass,CV,0.4004027464896232
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA253,agg,CV_biomass,CV,0.2961277788652543
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA256,agg,CV_biomass,CV,0.13257853780222534
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA257,agg,CV_biomass,CV,0.27284791254378576
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA258,agg,CV_biomass,CV,0.342436258756333
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA259,agg,CV_biomass,CV,0.2639391780067362
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA260,agg,CV_biomass,CV,0.23018346827203717
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA265,agg,CV_biomass,CV,0.2825970826302195
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA266,agg,CV_biomass,CV,0.1853858512190171
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA270,agg,CV_biomass,CV,0.10540925533894599
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA272,agg,CV_biomass,CV,0.32777738867854445
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA273,agg,CV_biomass,CV,0.15971914124998499
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA274,agg,CV_biomass,CV,0.18189860836252383
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA275,agg,CV_biomass,CV,0.15474956233826656
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA276,agg,CV_biomass,CV,0.28020063649858984
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA277,agg,CV_biomass,CV,0.38087979694691226
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA279,agg,CV_biomass,CV,0.21979349113192898
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA303,agg,CV_biomass,CV,0.14649921068213667
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA304,agg,CV_biomass,CV,0.4459849843997146
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA305,agg,CV_biomass,CV,0.13176156917368248
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA306,agg,CV_biomass,CV,0.23696485762661093
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA307,agg,CV_biomass,CV,0.3512570247933722
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA308,agg,CV_biomass,CV,0.10001538816659103
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA309,agg,CV_biomass,CV,0.2121668705827014
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA310,agg,CV_biomass,CV,0.35653701640614627
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA311,agg,CV_biomass,CV,0.27721063108129024
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA312,agg,CV_biomass,CV,0.252581824078201
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA314,agg,CV_biomass,CV,0.10878565864408424
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA315,agg,CV_biomass,CV,0.24331892972495994
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA317,agg,CV_biomass,CV,0.3632415786283895
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA318,agg,CV_biomass,CV,0.22612433149569608
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA322,agg,CV_biomass,CV,0.1601086057181187
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA323,agg,CV_biomass,CV,0.14417382638559484
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA324,agg,CV_biomass,CV,0.15786038236491992
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA327,agg,CV_biomass,CV,0.30496242582562966
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA328,agg,CV_biomass,CV,0.45263542341559204
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA329,agg,CV_biomass,CV,0.2311103411704426
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA330,agg,CV_biomass,CV,0.18086873312595944
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA334,agg,CV_biomass,CV,0.23700449273870694
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA336,agg,CV_biomass,CV,0.17319559084751662
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA338,agg,CV_biomass,CV,0.18255838059883694
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA339,agg,CV_biomass,CV,0.13280317881493264
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA340,agg,CV_biomass,CV,0.22017369119317778
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA341,agg,CV_biomass,CV,0.128564869306645
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA342,agg,CV_biomass,CV,0.12036310228653255
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA344,agg,CV_biomass,CV,0.18652088103614564
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA345,agg,CV_biomass,CV,0.10387500608289794
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA347,agg,CV_biomass,CV,0.16381446839458857
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA348,agg,CV_biomass,CV,0.3204031877768261
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA349,agg,CV_biomass,CV,0.10878565864408424
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA350,agg,CV_biomass,CV,0.20360275448198892
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA351,agg,CV_biomass,CV,0.2309401076758503
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA352,agg,CV_biomass,CV,0.15660260452228406
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA353,agg,CV_biomass,CV,0.2624865994092116
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA354,agg,CV_biomass,CV,0.2075046530909616
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA400,agg,CV_biomass,CV,0.09049011310310617
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB008,agg,CV_biomass,CV,0.18708286933869706
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB014,agg,CV_biomass,CV,0.13537214367790226
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB022,agg,CV_biomass,CV,0.22666963592578984
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB030,agg,CV_biomass,CV,0.14649921068213667
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB046,agg,CV_biomass,CV,0.22587697572631282
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB047,agg,CV_biomass,CV,0.1884222879063983
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB052,agg,CV_biomass,CV,0.12654857935310096
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB055,agg,CV_biomass,CV,0.3104382097715547
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB060,agg,CV_biomass,CV,0.15214515486254612
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB067,agg,CV_biomass,CV,0.3320685889744327
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB201,agg,CV_biomass,CV,0.27807877682852566
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB202,agg,CV_biomass,CV,0.13733700902029006
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB206,agg,CV_biomass,CV,0.17388017698576702
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB216,agg,CV_biomass,CV,0.42511515094885177
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB225,agg,CV_biomass,CV,0.23035813005346656
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB242,agg,CV_biomass,CV,0.2919045853075813
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB244,agg,CV_biomass,CV,0.22481638354807928
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB251,agg,CV_biomass,CV,0.23598244905707666
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB254,agg,CV_biomass,CV,0.20535647123189618
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB255,agg,CV_biomass,CV,0.1885821966830524
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB264,agg,CV_biomass,CV,0.15934435979977452
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB267,agg,CV_biomass,CV,0.33755984634353964
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB268,agg,CV_biomass,CV,0.24253562503633297
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB269,agg,CV_biomass,CV,0.062112999374994156
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB271,agg,CV_biomass,CV,0.16457493137561682
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB278,agg,CV_biomass,CV,0.2311103411704426
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB302,agg,CV_biomass,CV,0.10748113749414004
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB316,agg,CV_biomass,CV,0.28712482255302824
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB325,agg,CV_biomass,CV,0.20412414523193148
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB326,agg,CV_biomass,CV,0.19764235376052372
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB331,agg,CV_biomass,CV,0.21932973947038645
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB332,agg,CV_biomass,CV,0.17149858514250885
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB333,agg,CV_biomass,CV,0.16131535657180163
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB335,agg,CV_biomass,CV,0.16423851052029395
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB337,agg,CV_biomass,CV,0.05164568065025158
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB343,agg,CV_biomass,CV,0.14907119849998599
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB346,agg,CV_biomass,CV,0.21935896789058956
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB356,agg,CV_biomass,CV,0.3827128777599428
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB357,agg,CV_biomass,CV,0.24222607082590245
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB358,agg,CV_biomass,CV,0.24616744157535558
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC001,agg,CV_biomass,CV,0.13357280973959523
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC002,agg,CV_biomass,CV,0.16109486985446064
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC004,agg,CV_biomass,CV,0.18898223650461363
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC005,agg,CV_biomass,CV,0.28040538671699616
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC006,agg,CV_biomass,CV,0.38082964364895466
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC007,agg,CV_biomass,CV,0.3053235565344658
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC008,agg,CV_biomass,CV,0.19569403911989053
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC009,agg,CV_biomass,CV,0.4144506157828075
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC010,agg,CV_biomass,CV,0.04721746185389364
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC011,agg,CV_biomass,CV,0.14390989949130545
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC012,agg,CV_biomass,CV,0.34015067152490375
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC013,agg,CV_biomass,CV,0.23681276011442168
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC014,agg,CV_biomass,CV,0.2347183780864976
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC015,agg,CV_biomass,CV,0.05891972017845603
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC016,agg,CV_biomass,CV,0.24925925763107154
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC017,agg,CV_biomass,CV,0.21979349113192898
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC018,agg,CV_biomass,CV,0.23543487260621154
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA002,NA,NA,site_mean_alpha_div,10.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA003,NA,NA,site_mean_alpha_div,7.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA004,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA005,NA,NA,site_mean_alpha_div,12.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA006,NA,NA,site_mean_alpha_div,12.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA009,NA,NA,site_mean_alpha_div,8.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA010,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA011,NA,NA,site_mean_alpha_div,9.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA012,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA013,NA,NA,site_mean_alpha_div,8.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA016,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA017,NA,NA,site_mean_alpha_div,10.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA018,NA,NA,site_mean_alpha_div,7.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA019,NA,NA,site_mean_alpha_div,8.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA020,NA,NA,site_mean_alpha_div,10.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA021,NA,NA,site_mean_alpha_div,13
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA023,NA,NA,site_mean_alpha_div,12.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA027,NA,NA,site_mean_alpha_div,9.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA028,NA,NA,site_mean_alpha_div,11.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA029,NA,NA,site_mean_alpha_div,9.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA031,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA032,NA,NA,site_mean_alpha_div,10.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA036,NA,NA,site_mean_alpha_div,8.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA037,NA,NA,site_mean_alpha_div,14
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA038,NA,NA,site_mean_alpha_div,8.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA039,NA,NA,site_mean_alpha_div,11
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA040,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA041,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA042,NA,NA,site_mean_alpha_div,14.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA044,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA045,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA048,NA,NA,site_mean_alpha_div,9
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA051,NA,NA,site_mean_alpha_div,9.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA053,NA,NA,site_mean_alpha_div,7.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA054,NA,NA,site_mean_alpha_div,8.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA059,NA,NA,site_mean_alpha_div,8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA062,NA,NA,site_mean_alpha_div,13.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA063,NA,NA,site_mean_alpha_div,13.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA064,NA,NA,site_mean_alpha_div,6.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA065,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA066,NA,NA,site_mean_alpha_div,11.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA076,NA,NA,site_mean_alpha_div,13.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA077,NA,NA,site_mean_alpha_div,12.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA078,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA079,NA,NA,site_mean_alpha_div,11
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA080,NA,NA,site_mean_alpha_div,12.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA081,NA,NA,site_mean_alpha_div,12.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA200,NA,NA,site_mean_alpha_div,11.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA203,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA204,NA,NA,site_mean_alpha_div,9
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA207,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA208,NA,NA,site_mean_alpha_div,8.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA209,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA210,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA211,NA,NA,site_mean_alpha_div,7.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA217,NA,NA,site_mean_alpha_div,14.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA224,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA226,NA,NA,site_mean_alpha_div,13.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA233,NA,NA,site_mean_alpha_div,12
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA234,NA,NA,site_mean_alpha_div,13
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA235,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA239,NA,NA,site_mean_alpha_div,11.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA240,NA,NA,site_mean_alpha_div,12
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA241,NA,NA,site_mean_alpha_div,14.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA243,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA245,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA246,NA,NA,site_mean_alpha_div,12.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA247,NA,NA,site_mean_alpha_div,10.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA248,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA249,NA,NA,site_mean_alpha_div,11.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA250,NA,NA,site_mean_alpha_div,8.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA252,NA,NA,site_mean_alpha_div,8.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA253,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA256,NA,NA,site_mean_alpha_div,7.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA257,NA,NA,site_mean_alpha_div,6.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA258,NA,NA,site_mean_alpha_div,8.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA259,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA260,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA265,NA,NA,site_mean_alpha_div,10.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA266,NA,NA,site_mean_alpha_div,13.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA270,NA,NA,site_mean_alpha_div,13
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA272,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA273,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA274,NA,NA,site_mean_alpha_div,9
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA275,NA,NA,site_mean_alpha_div,11.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA276,NA,NA,site_mean_alpha_div,9.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA277,NA,NA,site_mean_alpha_div,7.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA279,NA,NA,site_mean_alpha_div,11.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA303,NA,NA,site_mean_alpha_div,9.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA304,NA,NA,site_mean_alpha_div,8.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA305,NA,NA,site_mean_alpha_div,11
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA306,NA,NA,site_mean_alpha_div,10.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA307,NA,NA,site_mean_alpha_div,12.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA308,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA309,NA,NA,site_mean_alpha_div,10.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA310,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA311,NA,NA,site_mean_alpha_div,10.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA312,NA,NA,site_mean_alpha_div,11.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA314,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA315,NA,NA,site_mean_alpha_div,11.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA317,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA318,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA322,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA323,NA,NA,site_mean_alpha_div,10.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA324,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA327,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA328,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA329,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA330,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA334,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA336,NA,NA,site_mean_alpha_div,13.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA338,NA,NA,site_mean_alpha_div,13.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA339,NA,NA,site_mean_alpha_div,11.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA340,NA,NA,site_mean_alpha_div,8.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA341,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA342,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA344,NA,NA,site_mean_alpha_div,11.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA345,NA,NA,site_mean_alpha_div,12
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA347,NA,NA,site_mean_alpha_div,12.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA348,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA349,NA,NA,site_mean_alpha_div,10.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA350,NA,NA,site_mean_alpha_div,14.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA351,NA,NA,site_mean_alpha_div,13
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA352,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA353,NA,NA,site_mean_alpha_div,14
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA354,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PA400,NA,NA,site_mean_alpha_div,9.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB008,NA,NA,site_mean_alpha_div,8.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB014,NA,NA,site_mean_alpha_div,13.4
